txt;Anio;Departamento;Municipio;Tipo Consulta;Número de registros;Total
 ;2012;SOLOLA;SANTA MARÍA VISITACIÓN;Emergencia;1;18
 ;2012;SOLOLA;SANTA MARÍA VISITACIÓN;Paciente Nuevo;1;2140
 ;2012;SOLOLA;SANTA MARÍA VISITACIÓN;Primera;1;3732
 ;2012;SOLOLA;SANTA MARÍA VISITACIÓN;Reconsulta;1;342
 ;2012;SOLOLA;SANTA LUCÍA UTATLÁN;Emergencia;1;849
 ;2012;SOLOLA;SANTA LUCÍA UTATLÁN;Paciente Nuevo;1;13792
 ;2012;SOLOLA;SANTA LUCÍA UTATLÁN;Primera;1;22526
 ;2012;SOLOLA;SANTA LUCÍA UTATLÁN;Reconsulta;1;5065
 ;2012;SOLOLA;NAHUALÁ;Emergencia;1;5719
 ;2012;SOLOLA;NAHUALÁ;Paciente Nuevo;1;27487
 ;2012;SOLOLA;NAHUALÁ;Primera;1;41448
 ;2012;SOLOLA;NAHUALÁ;Reconsulta;1;12582
 ;2012;SOLOLA;SANTA CATARINA IXTAHUACÁN;Emergencia;1;3941
 ;2012;SOLOLA;SANTA CATARINA IXTAHUACÁN;Paciente Nuevo;1;22871
 ;2012;SOLOLA;SANTA CATARINA IXTAHUACÁN;Primera;1;34909
 ;2012;SOLOLA;SANTA CATARINA IXTAHUACÁN;Reconsulta;1;11697
 ;2012;SOLOLA;SANTA CLARA LA LAGUNA;Emergencia;1;578
 ;2012;SOLOLA;SANTA CLARA LA LAGUNA;Paciente Nuevo;1;7482
 ;2012;SOLOLA;SANTA CLARA LA LAGUNA;Primera;1;9715
 ;2012;SOLOLA;SANTA CLARA LA LAGUNA;Reconsulta;1;1367
 ;2012;SOLOLA;CONCEPCIÓN;Emergencia;1;41
 ;2012;SOLOLA;CONCEPCIÓN;Paciente Nuevo;1;7260
 ;2012;SOLOLA;CONCEPCIÓN;Primera;1;10427
 ;2012;SOLOLA;CONCEPCIÓN;Reconsulta;1;1609
 ;2012;SOLOLA;SAN ANDRÉS SEMETABAJ;Paciente Nuevo;1;5342
 ;2012;SOLOLA;SAN ANDRÉS SEMETABAJ;Primera;1;6854
 ;2012;SOLOLA;SAN ANDRÉS SEMETABAJ;Reconsulta;1;15
 ;2012;SOLOLA;PANAJACHEL;Emergencia;1;44
 ;2012;SOLOLA;PANAJACHEL;Paciente Nuevo;1;9434
 ;2012;SOLOLA;PANAJACHEL;Primera;1;10697
 ;2012;SOLOLA;PANAJACHEL;Reconsulta;1;756
 ;2012;SOLOLA;SANTA CATARINA PALOPÓ;Emergencia;1;1
 ;2012;SOLOLA;SANTA CATARINA PALOPÓ;Paciente Nuevo;1;1499
 ;2012;SOLOLA;SANTA CATARINA PALOPÓ;Primera;1;2121
 ;2012;SOLOLA;SANTA CATARINA PALOPÓ;Reconsulta;1;1
 ;2012;SOLOLA;SAN ANTONIO PALOPÓ;Emergencia;1;88
 ;2012;SOLOLA;SAN ANTONIO PALOPÓ;Paciente Nuevo;1;7635
 ;2012;SOLOLA;SAN ANTONIO PALOPÓ;Primera;1;15492
 ;2012;SOLOLA;SAN ANTONIO PALOPÓ;Reconsulta;1;1808
 ;2012;SOLOLA;SAN LUCAS TOLIMÁN;Emergencia;1;410
 ;2012;SOLOLA;SAN LUCAS TOLIMÁN;Paciente Nuevo;1;12287
 ;2012;SOLOLA;SAN LUCAS TOLIMÁN;Primera;1;21760
 ;2012;SOLOLA;SAN LUCAS TOLIMÁN;Reconsulta;1;4786
 ;2012;SOLOLA;SANTA CRUZ LA LAGUNA;Emergencia;1;155
 ;2012;SOLOLA;SANTA CRUZ LA LAGUNA;Paciente Nuevo;1;2851
 ;2012;SOLOLA;SANTA CRUZ LA LAGUNA;Primera;1;3630
 ;2012;SOLOLA;SANTA CRUZ LA LAGUNA;Reconsulta;1;1397
 ;2012;SOLOLA;SAN PABLO LA LAGUNA;Emergencia;1;195
 ;2012;SOLOLA;SAN PABLO LA LAGUNA;Paciente Nuevo;1;4312
 ;2012;SOLOLA;SAN PABLO LA LAGUNA;Primera;1;7712
 ;2012;SOLOLA;SAN PABLO LA LAGUNA;Reconsulta;1;1560
 ;2012;SOLOLA;SAN MARCOS LA LAGUNA;Emergencia;1;139
 ;2012;SOLOLA;SAN MARCOS LA LAGUNA;Paciente Nuevo;1;1437
 ;2012;SOLOLA;SAN MARCOS LA LAGUNA;Primera;1;2270
 ;2012;SOLOLA;SAN MARCOS LA LAGUNA;Reconsulta;1;452
 ;2012;SOLOLA;SAN JUAN LA LAGUNA;Emergencia;1;26
 ;2012;SOLOLA;SAN JUAN LA LAGUNA;Paciente Nuevo;1;2857
 ;2012;SOLOLA;SAN JUAN LA LAGUNA;Primera;1;4523
 ;2012;SOLOLA;SAN JUAN LA LAGUNA;Reconsulta;1;296
 ;2012;SOLOLA;SAN PEDRO LA LAGUNA;Emergencia;1;49
 ;2012;SOLOLA;SAN PEDRO LA LAGUNA;Paciente Nuevo;1;2987
 ;2012;SOLOLA;SAN PEDRO LA LAGUNA;Primera;1;4749
 ;2012;SOLOLA;SAN PEDRO LA LAGUNA;Reconsulta;1;529
 ;2012;SOLOLA;SANTIAGO ATITLÁN;Emergencia;1;1858
 ;2012;SOLOLA;SANTIAGO ATITLÁN;Ínter consulta;1;40
 ;2012;SOLOLA;SANTIAGO ATITLÁN;Paciente Nuevo;1;17156
 ;2012;SOLOLA;SANTIAGO ATITLÁN;Primera;1;25659
 ;2012;SOLOLA;SANTIAGO ATITLÁN;Reconsulta;1;11369
 ;2012;TOTONICAPAN;TOTONICAPÁN;Emergencia;1;22446
 ;2012;TOTONICAPAN;TOTONICAPÁN;Ínter consulta;1;3
 ;2012;TOTONICAPAN;TOTONICAPÁN;Paciente Nuevo;1;22365
 ;2012;TOTONICAPAN;TOTONICAPÁN;Primera;1;80725
 ;2012;TOTONICAPAN;TOTONICAPÁN;Reconsulta;1;27640
 ;2012;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;Emergencia;1;1055
 ;2012;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;Paciente Nuevo;1;18916
 ;2012;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;Primera;1;40274
 ;2012;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;Reconsulta;1;5286
 ;2012;TOTONICAPAN;SAN FRANCISCO EL ALTO;Emergencia;1;425
 ;2012;TOTONICAPAN;SAN FRANCISCO EL ALTO;Ínter consulta;1;1
 ;2012;TOTONICAPAN;SAN FRANCISCO EL ALTO;Paciente Nuevo;1;16166
 ;2012;TOTONICAPAN;SAN FRANCISCO EL ALTO;Primera;1;27349
 ;2012;TOTONICAPAN;SAN FRANCISCO EL ALTO;Reconsulta;1;4184
 ;2012;TOTONICAPAN;SAN ANDRÉS XECUL;Emergencia;1;252
 ;2012;TOTONICAPAN;SAN ANDRÉS XECUL;Paciente Nuevo;1;10141
 ;2012;TOTONICAPAN;SAN ANDRÉS XECUL;Primera;1;17732
 ;2012;TOTONICAPAN;SAN ANDRÉS XECUL;Reconsulta;1;4720
 ;2012;TOTONICAPAN;MOMOSTENANGO;Emergencia;1;200
 ;2012;TOTONICAPAN;MOMOSTENANGO;Ínter consulta;1;23
 ;2012;TOTONICAPAN;MOMOSTENANGO;Paciente Nuevo;1;27518
 ;2012;TOTONICAPAN;MOMOSTENANGO;Primera;1;51595
 ;2012;TOTONICAPAN;MOMOSTENANGO;Reconsulta;1;8983
 ;2012;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;Emergencia;1;397
 ;2012;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;Ínter consulta;1;1
 ;2012;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;Paciente Nuevo;1;18630
 ;2012;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;Primera;1;33303
 ;2012;TOTONICAPAN;SANTA MARÍA CHIQUIMULA;Reconsulta;1;5429
 ;2012;TOTONICAPAN;SANTA LUCÍA LA REFORMA;Emergencia;1;149
 ;2012;TOTONICAPAN;SANTA LUCÍA LA REFORMA;Paciente Nuevo;1;10465
 ;2012;TOTONICAPAN;SANTA LUCÍA LA REFORMA;Primera;1;23638
 ;2012;TOTONICAPAN;SANTA LUCÍA LA REFORMA;Reconsulta;1;2894
 ;2012;TOTONICAPAN;SAN BARTOLO;Emergencia;1;337
 ;2012;TOTONICAPAN;SAN BARTOLO;Paciente Nuevo;1;6032
 ;2012;TOTONICAPAN;SAN BARTOLO;Primera;1;12875
 ;2012;TOTONICAPAN;SAN BARTOLO;Reconsulta;1;1781
 ;2012;QUETZALTENANGO;QUETZALTENANGO;Emergencia;1;61578
 ;2012;QUETZALTENANGO;QUETZALTENANGO;Ínter consulta;1;30936
 ;2012;QUETZALTENANGO;QUETZALTENANGO;Paciente Nuevo;1;52253
 ;2012;QUETZALTENANGO;QUETZALTENANGO;Primera;1;71789
 ;2012;QUETZALTENANGO;QUETZALTENANGO;Reconsulta;1;108387
 ;2012;QUETZALTENANGO;SALCAJÁ;Emergencia;1;46
 ;2012;QUETZALTENANGO;SALCAJÁ;Paciente Nuevo;1;5984
 ;2012;QUETZALTENANGO;SALCAJÁ;Primera;1;10392
 ;2012;QUETZALTENANGO;SALCAJÁ;Reconsulta;1;4227
 ;2012;QUETZALTENANGO;OLINTEPEQUE;Emergencia;1;124
 ;2012;QUETZALTENANGO;OLINTEPEQUE;Ínter consulta;1;1
 ;2012;QUETZALTENANGO;OLINTEPEQUE;Paciente Nuevo;1;6850
 ;2012;QUETZALTENANGO;OLINTEPEQUE;Primera;1;10368
 ;2012;QUETZALTENANGO;OLINTEPEQUE;Reconsulta;1;2036
 ;2012;QUETZALTENANGO;SAN CARLOS SIJA;Emergencia;1;64
 ;2012;QUETZALTENANGO;SAN CARLOS SIJA;Paciente Nuevo;1;8787
 ;2012;QUETZALTENANGO;SAN CARLOS SIJA;Primera;1;18829
 ;2012;QUETZALTENANGO;SAN CARLOS SIJA;Reconsulta;1;1521
 ;2012;QUETZALTENANGO;SIBILIA;Emergencia;1;94
 ;2012;QUETZALTENANGO;SIBILIA;Paciente Nuevo;1;11040
 ;2012;QUETZALTENANGO;SIBILIA;Primera;1;15254
 ;2012;QUETZALTENANGO;SIBILIA;Reconsulta;1;1414
 ;2012;QUETZALTENANGO;CABRICÁN;Emergencia;1;3362
 ;2012;QUETZALTENANGO;CABRICÁN;Paciente Nuevo;1;20275
 ;2012;QUETZALTENANGO;CABRICÁN;Primera;1;28600
 ;2012;QUETZALTENANGO;CABRICÁN;Reconsulta;1;8803
 ;2012;QUETZALTENANGO;CAJOLÁ;Emergencia;1;606
 ;2012;QUETZALTENANGO;CAJOLÁ;Paciente Nuevo;1;11380
 ;2012;QUETZALTENANGO;CAJOLÁ;Primera;1;16057
 ;2012;QUETZALTENANGO;CAJOLÁ;Reconsulta;1;11071
 ;2012;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;Emergencia;1;61
 ;2012;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;Paciente Nuevo;1;2994
 ;2012;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;Primera;1;6363
 ;2012;QUETZALTENANGO;SAN MIGUEL SIGÜILÁ;Reconsulta;1;416
 ;2012;QUETZALTENANGO;SAN JUAN OSTUNCALCO;Emergencia;1;16
 ;2012;QUETZALTENANGO;SAN JUAN OSTUNCALCO;Paciente Nuevo;1;17030
 ;2012;QUETZALTENANGO;SAN JUAN OSTUNCALCO;Primera;1;27744
 ;2012;QUETZALTENANGO;SAN JUAN OSTUNCALCO;Reconsulta;1;4878
 ;2012;QUETZALTENANGO;SAN MATEO;Emergencia;1;20
 ;2012;QUETZALTENANGO;SAN MATEO;Paciente Nuevo;1;3026
 ;2012;QUETZALTENANGO;SAN MATEO;Primera;1;6917
 ;2012;QUETZALTENANGO;SAN MATEO;Reconsulta;1;1099
 ;2012;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;Emergencia;1;89
 ;2012;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;Paciente Nuevo;1;4870
 ;2012;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;Primera;1;5829
 ;2012;QUETZALTENANGO;CONCEPCIÓN CHIQUIRICHAPA;Reconsulta;1;3650
 ;2012;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;Emergencia;1;52
 ;2012;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;Paciente Nuevo;1;10344
 ;2012;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;Primera;1;14747
 ;2012;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;Reconsulta;1;2627
 ;2012;QUETZALTENANGO;ALMOLONGA;Emergencia;1;2
 ;2012;QUETZALTENANGO;ALMOLONGA;Paciente Nuevo;1;2981
 ;2012;QUETZALTENANGO;ALMOLONGA;Primera;1;4210
 ;2012;QUETZALTENANGO;ALMOLONGA;Reconsulta;1;270
 ;2012;QUETZALTENANGO;CANTEL;Emergencia;1;21
 ;2012;QUETZALTENANGO;CANTEL;Paciente Nuevo;1;13538
 ;2012;QUETZALTENANGO;CANTEL;Primera;1;16136
 ;2012;QUETZALTENANGO;CANTEL;Reconsulta;1;5709
 ;2012;QUETZALTENANGO;HUITÁN;Emergencia;1;151
 ;2012;QUETZALTENANGO;HUITÁN;Paciente Nuevo;1;9548
 ;2012;QUETZALTENANGO;HUITÁN;Primera;1;14836
 ;2012;QUETZALTENANGO;HUITÁN;Reconsulta;1;3025
 ;2012;QUETZALTENANGO;ZUNIL;Emergencia;1;18
 ;2012;QUETZALTENANGO;ZUNIL;Paciente Nuevo;1;4752
 ;2012;QUETZALTENANGO;ZUNIL;Primera;1;12231
 ;2012;QUETZALTENANGO;ZUNIL;Reconsulta;1;908
 ;2012;QUETZALTENANGO;COLOMBA;Emergencia;1;95
 ;2012;QUETZALTENANGO;COLOMBA;Paciente Nuevo;1;17454
 ;2012;QUETZALTENANGO;COLOMBA;Primera;1;25375
 ;2012;QUETZALTENANGO;COLOMBA;Reconsulta;1;3604
 ;2012;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;Emergencia;1;5
 ;2012;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;Paciente Nuevo;1;2359
 ;2012;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;Primera;1;5437
 ;2012;QUETZALTENANGO;SAN FRANCISCO LA UNIÓN;Reconsulta;1;698
 ;2012;QUETZALTENANGO;EL PALMAR;Emergencia;1;119
 ;2012;QUETZALTENANGO;EL PALMAR;Ínter consulta;1;1
 ;2012;QUETZALTENANGO;EL PALMAR;Paciente Nuevo;1;18281
 ;2012;QUETZALTENANGO;EL PALMAR;Primera;1;35239
 ;2012;QUETZALTENANGO;EL PALMAR;Reconsulta;1;2647
 ;2012;QUETZALTENANGO;COATEPEQUE;Emergencia;1;275
 ;2012;QUETZALTENANGO;COATEPEQUE;Paciente Nuevo;1;35173
 ;2012;QUETZALTENANGO;COATEPEQUE;Primera;1;61428
 ;2012;QUETZALTENANGO;COATEPEQUE;Reconsulta;1;18311
 ;2012;QUETZALTENANGO;GÉNOVA;Emergencia;1;13
 ;2012;QUETZALTENANGO;GÉNOVA;Paciente Nuevo;1;20874
 ;2012;QUETZALTENANGO;GÉNOVA;Primera;1;36527
 ;2012;QUETZALTENANGO;GÉNOVA;Reconsulta;1;1708
 ;2012;QUETZALTENANGO;FLORES COSTA CUCA;Emergencia;1;136
 ;2012;QUETZALTENANGO;FLORES COSTA CUCA;Paciente Nuevo;1;11766
 ;2012;QUETZALTENANGO;FLORES COSTA CUCA;Primera;1;25428
 ;2012;QUETZALTENANGO;FLORES COSTA CUCA;Reconsulta;1;1268
 ;2012;QUETZALTENANGO;LA ESPERANZA;Emergencia;1;143
 ;2012;QUETZALTENANGO;LA ESPERANZA;Paciente Nuevo;1;5481
 ;2012;QUETZALTENANGO;LA ESPERANZA;Primera;1;9893
 ;2012;QUETZALTENANGO;LA ESPERANZA;Reconsulta;1;2485
 ;2012;QUETZALTENANGO;PALESTINA DE LOS ALTOS;Emergencia;1;231
 ;2012;QUETZALTENANGO;PALESTINA DE LOS ALTOS;Paciente Nuevo;1;18468
 ;2012;QUETZALTENANGO;PALESTINA DE LOS ALTOS;Primera;1;30996
 ;2012;QUETZALTENANGO;PALESTINA DE LOS ALTOS;Reconsulta;1;4628
 ;2012;SUCHITEPEQUEZ;MAZATENANGO;Emergencia;1;21
 ;2012;SUCHITEPEQUEZ;MAZATENANGO;Paciente Nuevo;1;12491
 ;2012;SUCHITEPEQUEZ;MAZATENANGO;Primera;1;21129
 ;2012;SUCHITEPEQUEZ;MAZATENANGO;Reconsulta;1;5114
 ;2012;SUCHITEPEQUEZ;CUYOTENANGO;Emergencia;1;5014
 ;2012;SUCHITEPEQUEZ;CUYOTENANGO;Paciente Nuevo;1;17150
 ;2012;SUCHITEPEQUEZ;CUYOTENANGO;Primera;1;18318
 ;2012;SUCHITEPEQUEZ;CUYOTENANGO;Reconsulta;1;6709
 ;2012;SUCHITEPEQUEZ;SAN FRANCISCO ZAPOTITLÁN;Emergencia;1;43
 ;2012;SUCHITEPEQUEZ;SAN FRANCISCO ZAPOTITLÁN;Paciente Nuevo;1;4272
 ;2012;SUCHITEPEQUEZ;SAN FRANCISCO ZAPOTITLÁN;Primera;1;5973
 ;2012;SUCHITEPEQUEZ;SAN FRANCISCO ZAPOTITLÁN;Reconsulta;1;1680
 ;2012;SUCHITEPEQUEZ;SAN BERNARDINO;Emergencia;1;46
 ;2012;SUCHITEPEQUEZ;SAN BERNARDINO;Paciente Nuevo;1;3404
 ;2012;SUCHITEPEQUEZ;SAN BERNARDINO;Primera;1;3186
 ;2012;SUCHITEPEQUEZ;SAN BERNARDINO;Reconsulta;1;2084
 ;2012;SUCHITEPEQUEZ;SAN JOSÉ EL IDOLO;Paciente Nuevo;1;3374
 ;2012;SUCHITEPEQUEZ;SAN JOSÉ EL IDOLO;Primera;1;5093
 ;2012;SUCHITEPEQUEZ;SAN JOSÉ EL IDOLO;Reconsulta;1;9
 ;2012;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;Emergencia;1;652
 ;2012;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;Paciente Nuevo;1;20732
 ;2012;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;Primera;1;38675
 ;2012;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;Reconsulta;1;5531
 ;2012;SUCHITEPEQUEZ;SAN LORENZO;Emergencia;1;20
 ;2012;SUCHITEPEQUEZ;SAN LORENZO;Paciente Nuevo;1;2501
 ;2012;SUCHITEPEQUEZ;SAN LORENZO;Primera;1;3799
 ;2012;SUCHITEPEQUEZ;SAN LORENZO;Reconsulta;1;1103
 ;2012;SUCHITEPEQUEZ;SAMAYAC;Paciente Nuevo;1;3130
 ;2012;SUCHITEPEQUEZ;SAMAYAC;Primera;1;5049
 ;2012;SUCHITEPEQUEZ;SAMAYAC;Reconsulta;1;2783
 ;2012;SUCHITEPEQUEZ;SAN PABLO JOCOPILAS;Emergencia;1;3
 ;2012;SUCHITEPEQUEZ;SAN PABLO JOCOPILAS;Paciente Nuevo;1;6340
 ;2012;SUCHITEPEQUEZ;SAN PABLO JOCOPILAS;Primera;1;8534
 ;2012;SUCHITEPEQUEZ;SAN PABLO JOCOPILAS;Reconsulta;1;636
 ;2012;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;Emergencia;1;452
 ;2012;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;Paciente Nuevo;1;14672
 ;2012;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;Primera;1;14043
 ;2012;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;Reconsulta;1;7215
 ;2012;SUCHITEPEQUEZ;SAN MIGUEL PANÁN;Emergencia;1;23
 ;2012;SUCHITEPEQUEZ;SAN MIGUEL PANÁN;Paciente Nuevo;1;4288
 ;2012;SUCHITEPEQUEZ;SAN MIGUEL PANÁN;Primera;1;6858
 ;2012;SUCHITEPEQUEZ;SAN MIGUEL PANÁN;Reconsulta;1;1651
 ;2012;SUCHITEPEQUEZ;SAN GABRIEL;Emergencia;1;2
 ;2012;SUCHITEPEQUEZ;SAN GABRIEL;Paciente Nuevo;1;1922
 ;2012;SUCHITEPEQUEZ;SAN GABRIEL;Primera;1;3207
 ;2012;SUCHITEPEQUEZ;SAN GABRIEL;Reconsulta;1;526
 ;2012;SUCHITEPEQUEZ;CHICACAO;Emergencia;1;51
 ;2012;SUCHITEPEQUEZ;CHICACAO;Paciente Nuevo;1;15806
 ;2012;SUCHITEPEQUEZ;CHICACAO;Primera;1;27718
 ;2012;SUCHITEPEQUEZ;CHICACAO;Reconsulta;1;4744
 ;2012;SUCHITEPEQUEZ;PATULUL;Emergencia;1;2613
 ;2012;SUCHITEPEQUEZ;PATULUL;Paciente Nuevo;1;15951
 ;2012;SUCHITEPEQUEZ;PATULUL;Primera;1;22294
 ;2012;SUCHITEPEQUEZ;PATULUL;Reconsulta;1;7199
 ;2012;SUCHITEPEQUEZ;SANTA BÁRBARA;Emergencia;1;198
 ;2012;SUCHITEPEQUEZ;SANTA BÁRBARA;Paciente Nuevo;1;8971
 ;2012;SUCHITEPEQUEZ;SANTA BÁRBARA;Primera;1;13506
 ;2012;SUCHITEPEQUEZ;SANTA BÁRBARA;Reconsulta;1;3818
 ;2012;SUCHITEPEQUEZ;SAN JUAN BAUTISTA;Emergencia;1;203
 ;2012;SUCHITEPEQUEZ;SAN JUAN BAUTISTA;Paciente Nuevo;1;3984
 ;2012;SUCHITEPEQUEZ;SAN JUAN BAUTISTA;Primera;1;4055
 ;2012;SUCHITEPEQUEZ;SAN JUAN BAUTISTA;Reconsulta;1;4851
 ;2012;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;Emergencia;1;21
 ;2012;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;Paciente Nuevo;1;5212
 ;2012;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;Primera;1;8008
 ;2012;SUCHITEPEQUEZ;SANTO TOMÁS LA UNIÓN;Reconsulta;1;818
 ;2012;SUCHITEPEQUEZ;ZUNILITO;Emergencia;1;3
 ;2012;SUCHITEPEQUEZ;ZUNILITO;Paciente Nuevo;1;4978
 ;2012;SUCHITEPEQUEZ;ZUNILITO;Primera;1;8137
 ;2012;SUCHITEPEQUEZ;ZUNILITO;Reconsulta;1;202
 ;2012;SUCHITEPEQUEZ;PUEBLO NUEVO SUCHITEPÉQUEZ;Emergencia;1;31
 ;2012;SUCHITEPEQUEZ;PUEBLO NUEVO SUCHITEPÉQUEZ;Paciente Nuevo;1;6310
 ;2012;SUCHITEPEQUEZ;PUEBLO NUEVO SUCHITEPÉQUEZ;Primera;1;11302
 ;2012;SUCHITEPEQUEZ;PUEBLO NUEVO SUCHITEPÉQUEZ;Reconsulta;1;1835
 ;2012;SUCHITEPEQUEZ;RÍO BRAVO;Emergencia;1;2
 ;2012;SUCHITEPEQUEZ;RÍO BRAVO;Paciente Nuevo;1;8318
 ;2012;SUCHITEPEQUEZ;RÍO BRAVO;Primera;1;14121
 ;2012;SUCHITEPEQUEZ;RÍO BRAVO;Reconsulta;1;2736
 ;2012;RETALHULEU;RETALHULEU;Paciente Nuevo;1;2643
 ;2012;RETALHULEU;RETALHULEU;Primera;1;3336
 ;2012;RETALHULEU;RETALHULEU;Reconsulta;1;40
 ;2012;RETALHULEU;SAN SEBASTIÁN;Emergencia;1;321
 ;2012;RETALHULEU;SAN SEBASTIÁN;Paciente Nuevo;1;11751
 ;2012;RETALHULEU;SAN SEBASTIÁN;Primera;1;30571
 ;2012;RETALHULEU;SAN SEBASTIÁN;Reconsulta;1;10738
 ;2012;RETALHULEU;SANTA CRUZ MULÚA;Paciente Nuevo;1;695
 ;2012;RETALHULEU;SANTA CRUZ MULÚA;Primera;1;1259
 ;2012;RETALHULEU;SANTA CRUZ MULÚA;Reconsulta;1;14
 ;2012;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;Emergencia;1;22
 ;2012;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;Paciente Nuevo;1;2042
 ;2012;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;Primera;1;4157
 ;2012;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;Reconsulta;1;173
 ;2012;RETALHULEU;SAN FELIPE;Emergencia;1;410
 ;2012;RETALHULEU;SAN FELIPE;Paciente Nuevo;1;11235
 ;2012;RETALHULEU;SAN FELIPE;Primera;1;15354
 ;2012;RETALHULEU;SAN FELIPE;Reconsulta;1;3448
 ;2012;RETALHULEU;SAN ANDRÉS VILLA SECA;Paciente Nuevo;1;2427
 ;2012;RETALHULEU;SAN ANDRÉS VILLA SECA;Primera;1;3099
 ;2012;RETALHULEU;SAN ANDRÉS VILLA SECA;Reconsulta;1;101
 ;2012;RETALHULEU;CHAMPERICO;Emergencia;1;1769
 ;2012;RETALHULEU;CHAMPERICO;Ínter consulta;1;240
 ;2012;RETALHULEU;CHAMPERICO;Paciente Nuevo;1;10680
 ;2012;RETALHULEU;CHAMPERICO;Primera;1;36986
 ;2012;RETALHULEU;CHAMPERICO;Reconsulta;1;4173
 ;2012;RETALHULEU;NUEVO SAN CARLOS;Emergencia;1;36
 ;2012;RETALHULEU;NUEVO SAN CARLOS;Paciente Nuevo;1;14142
 ;2012;RETALHULEU;NUEVO SAN CARLOS;Primera;1;27061
 ;2012;RETALHULEU;NUEVO SAN CARLOS;Reconsulta;1;4058
 ;2012;RETALHULEU;EL ASINTAL;Emergencia;1;1235
 ;2012;RETALHULEU;EL ASINTAL;Ínter consulta;1;38
 ;2012;RETALHULEU;EL ASINTAL;Paciente Nuevo;1;19502
 ;2012;RETALHULEU;EL ASINTAL;Primera;1;28072
 ;2012;RETALHULEU;EL ASINTAL;Reconsulta;1;9120
 ;2012;SAN MARCOS;SAN MARCOS;Emergencia;1;17130
 ;2012;SAN MARCOS;SAN MARCOS;Paciente Nuevo;1;23242
 ;2012;SAN MARCOS;SAN MARCOS;Primera;1;41328
 ;2012;SAN MARCOS;SAN MARCOS;Reconsulta;1;14026
 ;2012;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;Emergencia;1;406
 ;2012;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;Paciente Nuevo;1;22282
 ;2012;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;Primera;1;29887
 ;2012;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;Reconsulta;1;6297
 ;2012;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;Emergencia;1;19
 ;2012;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;Paciente Nuevo;1;6268
 ;2012;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;Primera;1;11187
 ;2012;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;Reconsulta;1;1418
 ;2012;SAN MARCOS;COMITANCILLO;Emergencia;1;68
 ;2012;SAN MARCOS;COMITANCILLO;Paciente Nuevo;1;33118
 ;2012;SAN MARCOS;COMITANCILLO;Primera;1;46267
 ;2012;SAN MARCOS;COMITANCILLO;Reconsulta;1;3731
 ;2012;SAN MARCOS;SAN MIGUEL IXTAHUACÁN;Emergencia;1;104
 ;2012;SAN MARCOS;SAN MIGUEL IXTAHUACÁN;Paciente Nuevo;1;21748
 ;2012;SAN MARCOS;SAN MIGUEL IXTAHUACÁN;Primera;1;27521
